shipment_id,origin_city,destination_city,mode,carrier,departure_timestamp,arrival_timestamp,priority,temp_controlled,damage_flag,weight_kg,cube_m3,delay_hours,on_time,freight_cost,surcharge,total_cost,notes
SHP0028652,Atlanta,Denver,Ground,Mercury,2024-08-19 07:00:00,2024-08-22 16:24:00,Standard,No,No,540.4,1.9,12.4,No,646.4,82.97,729.37,inspection weather weather customs handoff weather reroute priority priority handoff damaged temperature
SHP0029181,Newark,Portland,Ocean,NorthStar,2024-04-25 07:00:00,2024-04-25 22:00:00,Standard,No,No,1601.4,3.65,0.0,Yes,1860.24,100.38,1960.62,customs damaged priority weather customs
SHP0039951,Atlanta,Denver,Rail,Mercury,2024-05-29 19:00:00,2024-06-07 12:48:00,Expedited,No,No,1068.3,10.82,34.8,No,1001.19,92.67,1093.86,reroute damaged inspection temperature weather priority inspection handoff temperature damaged dock weather
SHP0007133,Dallas,Miami,Ocean,SwiftRoute,2024-05-03 01:00:00,2024-05-05 01:24:00,Critical,No,No,880.4,9.27,11.4,No,971.35,310.78,1282.13,damaged inspection temperature handoff reroute reroute reroute temperature handoff dock
SHP0006323,Atlanta,Denver,Rail,SwiftRoute,2024-07-05 01:00:00,2024-07-12 07:00:00,Standard,No,Yes,1469.5,7.68,8.0,No,2445.02,28.53,2473.55,inspection damaged handoff inspection damaged customs handoff damaged handoff
SHP0031006,Los Angeles,Denver,Ground,BlueLine,2024-07-05 03:00:00,2024-07-07 18:06:00,Standard,Yes,No,998.7,2.26,2.1,No,1745.86,100.47,1846.33,handoff customs reroute weather inspection handoff
SHP0035493,Seattle,Denver,Ground,BlueLine,2024-01-06 06:00:00,2024-01-11 17:00:00,Standard,No,No,893.2,7.29,0.0,Yes,1321.3,82.5,1403.8,priority inspection weather reroute reroute handoff damaged damaged temperature
SHP0006958,Dallas,Portland,Ocean,Mercury,2024-10-05 18:00:00,2024-10-10 16:12:00,Standard,Yes,No,1186.7,4.93,21.2,No,963.25,4.68,967.93,dock inspection dock weather dock damaged handoff weather
SHP0008077,Newark,Nashville,Ocean,NorthStar,2024-06-29 07:00:00,2024-07-06 05:00:00,Critical,No,No,914.5,4.33,40.0,No,1460.5,156.46,1616.96,dock inspection temperature inspection temperature dock
SHP0027046,Newark,Boston,Ground,Atlas,2024-09-18 12:00:00,2024-09-22 07:54:00,Standard,No,No,1701.1,3.36,28.9,No,2329.5,113.56,2443.06,handoff inspection temperature reroute reroute handoff inspection handoff dock weather priority
SHP0036891,Atlanta,Nashville,Ground,SwiftRoute,2024-02-09 23:00:00,2024-02-14 13:18:00,Standard,No,No,1687.9,7.16,7.3,No,2061.28,88.42,2149.7,dock damaged damaged temperature temperature handoff
SHP0027517,Chicago,Miami,Air,NorthStar,2024-12-05 06:00:00,2024-12-06 21:00:00,Standard,No,No,542.4,2.39,0.0,Yes,367.73,61.55,429.28,inspection inspection weather temperature temperature
SHP0028763,Atlanta,Portland,Ocean,BlueLine,2024-08-11 07:00:00,2024-08-11 14:00:00,Expedited,Yes,No,1179.1,1.37,0.0,Yes,1200.93,85.22,1286.15,priority priority dock reroute customs inspection temperature reroute
SHP0016342,Los Angeles,Denver,Air,Mercury,2024-10-10 01:00:00,2024-10-13 11:30:00,Standard,No,No,923.3,0.94,6.5,No,567.26,57.09,624.35,damaged handoff customs reroute priority
SHP0017438,Chicago,Phoenix,Ground,Mercury,2024-03-24 13:00:00,2024-03-31 20:00:00,Critical,No,No,972.0,3.2,0.0,Yes,922.46,153.63,1076.09,damaged weather handoff dock weather reroute handoff dock damaged
SHP0006206,Chicago,Miami,Ground,Atlas,2024-06-05 20:00:00,2024-06-10 02:00:00,Standard,No,No,1033.1,1.85,0.0,Yes,1673.08,117.43,1790.51,inspection temperature damaged inspection priority customs handoff weather handoff customs handoff damaged
SHP0039970,Atlanta,Nashville,Rail,NorthStar,2024-08-17 08:00:00,2024-08-21 13:48:00,Standard,No,No,1012.0,5.19,5.8,No,1520.77,58.25,1579.02,reroute damaged damaged reroute reroute weather dock customs
SHP0027343,Newark,Phoenix,Ground,BlueLine,2024-07-16 22:00:00,2024-07-23 23:42:00,Standard,No,No,518.6,4.71,23.7,No,736.56,114.66,851.22,customs handoff reroute reroute temperature inspection customs priority customs
SHP0010546,Dallas,Denver,Ocean,NorthStar,2024-05-02 15:00:00,2024-05-09 20:00:00,Standard,No,No,1212.8,1.92,0.0,Yes,1923.92,1.41,1925.33,inspection customs weather priority dock handoff
SHP0019508,Los Angeles,Portland,Ground,BlueLine,2024-08-19 11:00:00,2024-08-24 23:48:00,Standard,No,No,362.4,3.88,10.8,No,564.42,5.04,569.46,damaged reroute handoff dock priority reroute reroute
SHP0022352,Newark,Boston,Air,BlueLine,2024-10-01 07:00:00,2024-10-09 05:12:00,Expedited,No,No,1707.1,3.65,16.2,No,2207.56,37.86,2245.42,reroute inspection inspection priority weather priority inspection priority priority weather reroute dock
SHP0034197,Dallas,Boston,Ground,NorthStar,2024-12-09 16:00:00,2024-12-16 00:06:00,Standard,No,No,1408.7,2.4,5.1,No,1684.62,116.57,1801.19,reroute reroute customs customs weather
SHP0007992,Newark,Phoenix,Ground,BlueLine,2024-09-22 15:00:00,2024-09-26 05:00:00,Standard,No,No,631.1,3.32,0.0,Yes,765.28,40.47,805.75,weather inspection reroute reroute temperature weather handoff reroute dock temperature
SHP0012705,Atlanta,Nashville,Ground,SwiftRoute,2024-09-16 01:00:00,2024-09-22 10:00:00,Standard,Yes,No,1200.6,8.68,0.0,Yes,1127.78,44.05,1171.83,inspection inspection priority reroute customs
SHP0007512,Los Angeles,Phoenix,Ocean,NorthStar,2024-10-03 13:00:00,2024-10-06 09:24:00,Standard,No,No,1556.4,4.36,17.4,No,1284.9,5.81,1290.71,reroute weather inspection customs priority reroute damaged damaged
SHP0007099,Newark,Portland,Ground,Mercury,2024-07-14 16:00:00,2024-07-20 15:00:00,Expedited,No,No,608.0,3.26,8.0,No,797.97,78.29,876.26,temperature dock inspection dock inspection damaged weather dock temperature priority damaged
SHP0007586,Dallas,Denver,Ground,NorthStar,2024-06-28 04:00:00,2024-07-01 10:00:00,Standard,No,No,1202.9,1.78,1.0,Yes,1506.79,16.46,1523.25,inspection inspection reroute weather priority customs weather reroute handoff weather inspection
SHP0032316,Seattle,Portland,Rail,Mercury,2024-10-30 23:00:00,2024-11-01 21:24:00,Standard,No,No,454.9,5.92,10.4,No,783.99,104.18,888.17,handoff dock inspection customs weather temperature
SHP0013870,Atlanta,Phoenix,Rail,SwiftRoute,2024-10-16 22:00:00,2024-10-19 22:54:00,Standard,No,No,858.8,2.68,11.9,No,699.11,71.35,770.46,inspection priority handoff customs dock dock handoff temperature inspection dock priority handoff
SHP0031146,Chicago,Miami,Ground,NorthStar,2024-02-11 18:00:00,2024-02-17 17:24:00,Standard,No,No,869.2,5.87,23.4,No,1485.0,124.47,1609.47,dock weather temperature weather handoff inspection customs temperature temperature weather reroute weather
SHP0029158,Dallas,Denver,Air,NorthStar,2024-02-11 02:00:00,2024-02-13 01:18:00,Standard,Yes,No,925.7,1.61,19.3,No,851.33,42.93,894.26,handoff damaged weather customs handoff weather inspection handoff reroute damaged
SHP0007199,Atlanta,Boston,Air,Atlas,2024-08-14 11:00:00,2024-08-20 20:00:00,Standard,No,No,1078.9,3.61,0.0,Yes,828.87,71.01,899.88,priority customs inspection customs handoff dock
SHP0037578,Seattle,Nashville,Air,SwiftRoute,2024-08-08 06:00:00,2024-08-11 08:54:00,Standard,No,No,419.3,5.68,24.9,No,319.6,113.04,432.64,customs temperature priority temperature priority customs priority damaged
SHP0026741,Seattle,Denver,Rail,Mercury,2024-11-08 02:00:00,2024-11-11 14:00:00,Expedited,No,No,236.5,1.7,0.0,Yes,235.29,77.7,312.99,reroute damaged temperature weather priority dock weather inspection customs weather customs
SHP0025999,Chicago,Boston,Air,Atlas,2024-08-27 20:00:00,2024-09-03 08:42:00,Standard,No,No,663.7,6.83,1.7,Yes,818.65,21.81,840.46,handoff handoff temperature damaged handoff weather damaged priority handoff reroute damaged
SHP0010995,Newark,Miami,Ground,NorthStar,2024-12-02 01:00:00,2024-12-05 05:00:00,Standard,No,No,481.6,5.76,0.0,Yes,459.02,44.13,503.15,weather handoff reroute temperature inspection temperature inspection priority inspection reroute weather
SHP0007243,Seattle,Portland,Air,BlueLine,2024-02-13 16:00:00,2024-02-17 04:00:00,Expedited,No,No,870.7,5.75,0.0,Yes,941.22,74.94,1016.16,priority temperature customs handoff damaged temperature damaged inspection handoff handoff weather priority
SHP0018791,Chicago,Phoenix,Air,Mercury,2024-11-30 14:00:00,2024-12-01 17:00:00,Standard,Yes,No,1472.7,5.3,0.0,Yes,1628.79,27.81,1656.6,handoff temperature weather priority weather dock
SHP0033829,Seattle,Portland,Rail,BlueLine,2024-02-24 07:00:00,2024-02-29 12:12:00,Standard,Yes,No,963.5,4.49,1.2,Yes,585.01,19.08,604.09,inspection priority damaged dock priority weather temperature inspection inspection
SHP0032943,Atlanta,Boston,Air,BlueLine,2024-08-28 22:00:00,2024-08-31 14:18:00,Critical,No,No,444.4,2.99,8.3,No,811.83,318.21,1130.04,dock priority inspection customs reroute damaged weather customs weather damaged
SHP0026351,Chicago,Nashville,Ocean,SwiftRoute,2024-02-11 11:00:00,2024-02-14 07:48:00,Standard,No,No,1120.9,11.2,18.8,No,1133.33,92.15,1225.48,customs temperature weather reroute inspection
SHP0006713,Atlanta,Nashville,Rail,NorthStar,2024-01-11 10:00:00,2024-01-12 06:06:00,Standard,No,No,1989.6,6.11,12.1,No,3252.53,21.13,3273.66,priority reroute damaged temperature temperature handoff priority priority damaged temperature weather
SHP0012156,Los Angeles,Nashville,Air,BlueLine,2024-11-22 16:00:00,2024-11-27 23:00:00,Standard,No,No,2079.8,2.09,16.0,No,2008.58,92.76,2101.34,damaged handoff inspection priority dock
SHP0017748,Seattle,Portland,Ground,SwiftRoute,2024-07-20 22:00:00,2024-07-22 07:12:00,Expedited,No,No,1617.3,3.74,25.2,No,2119.17,18.55,2137.72,dock customs inspection priority temperature handoff dock damaged damaged damaged priority damaged
SHP0010029,Los Angeles,Denver,Ground,Mercury,2024-12-15 01:00:00,2024-12-21 20:24:00,Standard,Yes,No,1628.1,7.56,1.4,Yes,1771.98,42.06,1814.04,handoff damaged reroute dock weather weather handoff temperature
SHP0029420,Seattle,Miami,Ground,Mercury,2024-06-05 15:00:00,2024-06-06 06:00:00,Expedited,No,No,1569.9,1.55,0.0,Yes,1787.66,2.08,1789.74,inspection handoff priority priority weather
SHP0018540,Newark,Portland,Rail,NorthStar,2024-12-17 21:00:00,2024-12-19 08:18:00,Expedited,No,No,1371.2,4.34,19.3,No,1361.65,30.22,1391.87,dock weather inspection handoff dock damaged customs priority reroute reroute
SHP0034579,Seattle,Phoenix,Air,Atlas,2024-07-07 05:00:00,2024-07-13 04:00:00,Expedited,No,No,271.6,3.41,0.0,Yes,173.65,87.56,261.21,weather handoff handoff dock weather
SHP0016208,Dallas,Portland,Ground,BlueLine,2024-05-03 23:00:00,2024-05-12 13:18:00,Standard,No,No,1632.7,5.62,33.3,No,2564.22,0.15,2564.37,handoff customs customs handoff priority priority handoff temperature priority
SHP0006952,Dallas,Portland,Ocean,SwiftRoute,2024-09-29 12:00:00,2024-10-02 14:00:00,Expedited,Yes,No,1263.6,3.66,0.0,Yes,1029.14,99.61,1128.75,damaged weather priority dock priority customs handoff customs
SHP0012317,Dallas,Phoenix,Ground,Mercury,2024-07-04 09:00:00,2024-07-11 18:18:00,Standard,No,No,686.6,11.28,22.3,No,1072.68,43.81,1116.49,priority weather damaged priority priority damaged handoff dock
SHP0007688,Newark,Miami,Ground,Mercury,2024-11-04 03:00:00,2024-11-12 15:24:00,Expedited,No,No,610.2,4.35,36.4,No,684.71,67.42,752.13,inspection inspection priority priority temperature damaged weather
SHP0012054,Seattle,Boston,Ground,Mercury,2024-02-22 02:00:00,2024-02-23 20:12:00,Standard,No,No,922.9,7.28,20.2,No,1732.01,37.19,1769.2,handoff damaged reroute handoff temperature dock dock damaged
SHP0020689,Newark,Boston,Ground,NorthStar,2024-12-28 21:00:00,2025-01-02 08:00:00,Standard,No,No,994.2,1.6,0.0,Yes,638.8,37.11,675.91,dock weather customs handoff temperature inspection
SHP0039562,Los Angeles,Denver,Ground,SwiftRoute,2024-04-14 21:00:00,2024-04-16 14:00:00,Expedited,No,No,918.7,5.95,0.0,Yes,1598.76,69.24,1668.0,reroute priority priority temperature inspection customs reroute temperature customs reroute reroute temperature
SHP0023206,Los Angeles,Miami,Ground,Mercury,2024-05-26 13:00:00,2024-06-03 08:36:00,Standard,Yes,No,1067.2,6.63,23.6,No,1110.27,41.57,1151.84,handoff priority temperature dock handoff weather reroute
SHP0027034,Atlanta,Boston,Ground,SwiftRoute,2024-07-10 16:00:00,2024-07-13 02:24:00,Standard,No,No,443.5,12.22,7.4,No,641.82,10.23,652.05,priority priority damaged damaged damaged handoff weather inspection
SHP0006813,Newark,Miami,Ground,Atlas,2024-09-22 22:00:00,2024-09-30 04:48:00,Standard,No,No,648.7,3.47,19.8,No,533.91,56.75,590.66,customs dock priority priority damaged priority priority priority
SHP0034446,Dallas,Denver,Ground,Mercury,2024-08-30 16:00:00,2024-09-03 01:00:00,Standard,No,No,898.9,3.73,0.0,Yes,1158.91,75.16,1234.07,handoff dock priority temperature handoff handoff priority damaged priority dock inspection
SHP0031767,Newark,Portland,Ocean,BlueLine,2024-03-29 10:00:00,2024-04-06 17:06:00,Standard,No,No,964.3,3.25,20.1,No,747.03,51.01,798.04,damaged priority customs weather priority weather
SHP0021724,Atlanta,Boston,Rail,Atlas,2024-01-01 09:00:00,2024-01-02 23:18:00,Critical,No,No,1058.8,2.32,4.3,No,932.35,276.4,1208.75,dock dock dock customs customs reroute
SHP0034922,Seattle,Denver,Rail,NorthStar,2024-12-11 06:00:00,2024-12-17 17:00:00,Standard,No,No,598.9,3.79,0.0,Yes,523.02,98.23,621.25,reroute handoff reroute inspection dock priority damaged priority
SHP0007463,Chicago,Miami,Rail,NorthStar,2024-05-07 17:00:00,2024-05-13 08:48:00,Expedited,No,No,506.7,5.69,6.8,No,507.42,2.68,510.1,damaged customs temperature handoff temperature damaged damaged priority priority weather
SHP0025255,Chicago,Portland,Air,BlueLine,2024-06-15 10:00:00,2024-06-22 21:48:00,Standard,No,Yes,520.8,1.84,30.8,No,737.24,77.96,815.2,temperature temperature reroute temperature customs priority customs dock temperature
SHP0006675,Atlanta,Portland,Ground,Mercury,2024-04-09 16:00:00,2024-04-11 21:00:00,Critical,Yes,No,1190.0,2.14,0.0,Yes,757.85,221.77,979.62,inspection weather reroute customs inspection weather handoff priority weather
SHP0031707,Atlanta,Denver,Rail,Mercury,2024-06-05 12:00:00,2024-06-12 09:00:00,Standard,No,No,742.6,0.51,25.0,No,1012.63,26.5,1039.13,temperature temperature temperature damaged reroute inspection
SHP0038078,Chicago,Phoenix,Air,Mercury,2024-02-24 22:00:00,2024-02-28 00:30:00,Standard,Yes,No,787.8,9.54,29.5,No,920.23,61.18,981.41,dock inspection priority temperature priority
SHP0025834,Atlanta,Portland,Ocean,BlueLine,2024-02-12 20:00:00,2024-02-15 03:00:00,Standard,No,No,1129.7,8.25,0.0,Yes,678.23,90.86,769.09,handoff inspection handoff reroute priority priority priority inspection
SHP0007418,Los Angeles,Nashville,Rail,BlueLine,2024-01-04 02:00:00,2024-01-08 11:54:00,Standard,No,No,1650.4,7.36,17.9,No,1682.06,56.86,1738.92,temperature handoff customs inspection temperature handoff reroute weather inspection dock dock weather
SHP0007733,Dallas,Nashville,Ocean,BlueLine,2024-07-12 22:00:00,2024-07-17 13:00:00,Standard,No,No,922.1,5.54,0.0,Yes,1568.0,49.15,1617.15,customs dock damaged weather inspection inspection
SHP0006239,Newark,Denver,Ocean,BlueLine,2024-08-25 04:00:00,2024-08-29 19:00:00,Standard,No,No,498.8,4.33,25.0,No,457.04,35.56,492.6,reroute reroute weather damaged damaged customs damaged priority customs customs temperature weather
SHP0033733,Chicago,Boston,Rail,Atlas,2024-09-09 06:00:00,2024-09-15 10:00:00,Standard,No,No,559.2,1.57,0.0,Yes,625.68,121.88,747.56,damaged customs inspection inspection temperature reroute dock
SHP0038341,Newark,Portland,Ground,Atlas,2024-11-19 16:00:00,2024-11-20 06:00:00,Standard,No,No,995.3,5.04,0.0,Yes,652.53,110.86,763.39,weather priority temperature handoff handoff temperature weather
SHP0037710,Los Angeles,Phoenix,Ocean,BlueLine,2024-07-03 15:00:00,2024-07-06 15:48:00,Standard,Yes,No,1427.8,1.52,11.8,No,2496.78,66.51,2563.29,damaged damaged dock customs damaged dock
SHP0011717,Los Angeles,Denver,Ground,Mercury,2024-05-25 19:00:00,2024-06-01 00:00:00,Standard,No,No,1234.8,3.84,0.0,Yes,1315.36,89.67,1405.03,handoff damaged dock damaged reroute
SHP0033072,Newark,Miami,Air,Atlas,2024-03-28 19:00:00,2024-04-01 23:24:00,Standard,No,No,552.4,2.16,11.4,No,909.81,28.89,938.7,customs priority temperature handoff inspection priority
SHP0007907,Atlanta,Miami,Air,Atlas,2024-01-02 12:00:00,2024-01-08 18:48:00,Standard,No,No,913.4,2.15,28.8,No,1299.87,83.36,1383.23,handoff weather inspection reroute customs temperature
SHP0021556,Los Angeles,Boston,Air,Atlas,2024-09-16 10:00:00,2024-09-17 21:36:00,Standard,No,No,669.5,3.33,24.6,No,1118.88,21.32,1140.2,priority reroute reroute priority damaged temperature temperature
SHP0010639,Los Angeles,Denver,Ground,NorthStar,2024-12-02 09:00:00,2024-12-09 04:06:00,Standard,No,No,977.9,3.88,1.1,Yes,848.78,99.74,948.52,priority customs dock temperature temperature customs priority inspection reroute
SHP0021247,Chicago,Portland,Ocean,NorthStar,2024-11-04 01:00:00,2024-11-09 02:24:00,Standard,No,No,1958.3,8.15,23.4,No,2211.35,45.93,2257.28,weather handoff temperature handoff inspection temperature reroute temperature
SHP0036797,Seattle,Nashville,Ground,Atlas,2024-10-23 15:00:00,2024-10-30 13:36:00,Standard,No,No,1094.0,6.07,7.6,No,724.96,26.17,751.13,damaged customs dock temperature inspection reroute reroute damaged customs weather dock dock
SHP0023107,Newark,Miami,Air,BlueLine,2024-01-06 23:00:00,2024-01-16 01:48:00,Standard,No,No,826.9,7.21,42.8,No,541.21,13.1,554.31,temperature priority weather damaged temperature priority inspection weather temperature inspection handoff
SHP0007817,Seattle,Phoenix,Ground,Atlas,2024-08-29 03:00:00,2024-09-05 09:18:00,Standard,No,No,612.2,3.22,2.3,No,876.08,101.04,977.12,weather reroute priority reroute damaged dock reroute inspection temperature customs weather dock
SHP0006221,Chicago,Nashville,Ground,NorthStar,2024-11-03 11:00:00,2024-11-04 13:18:00,Standard,Yes,No,443.0,2.98,16.3,No,269.72,72.12,341.84,dock reroute temperature temperature temperature priority reroute weather reroute dock priority
SHP0006787,Seattle,Denver,Ocean,SwiftRoute,2024-10-16 11:00:00,2024-10-20 04:18:00,Expedited,No,Yes,349.7,9.94,11.3,No,621.76,104.88,726.64,handoff priority handoff damaged handoff
SHP0027721,Atlanta,Nashville,Ground,BlueLine,2024-12-07 21:00:00,2024-12-09 02:30:00,Standard,Yes,No,1281.1,2.68,1.5,Yes,908.03,71.97,980.0,customs priority temperature handoff customs inspection reroute weather weather handoff weather handoff
SHP0007989,Newark,Boston,Ground,NorthStar,2024-04-03 18:00:00,2024-04-10 04:30:00,Standard,No,No,1093.7,6.29,0.5,Yes,1876.13,45.1,1921.23,handoff temperature customs weather weather damaged damaged dock
SHP0025041,Newark,Phoenix,Rail,BlueLine,2024-04-16 00:00:00,2024-04-23 02:06:00,Standard,No,No,1345.3,3.87,13.1,No,684.11,30.36,714.47,inspection customs temperature priority weather damaged inspection inspection weather
SHP0033404,Newark,Miami,Ground,NorthStar,2024-07-19 21:00:00,2024-07-23 09:18:00,Expedited,No,No,867.5,3.52,8.3,No,721.17,118.63,839.8,inspection weather inspection damaged handoff damaged
SHP0018095,Seattle,Portland,Ocean,Atlas,2024-10-10 01:00:00,2024-10-17 17:06:00,Standard,Yes,No,939.1,2.16,5.1,No,651.92,8.14,660.06,reroute damaged temperature weather handoff dock reroute customs dock customs
SHP0026831,Atlanta,Phoenix,Ground,Atlas,2024-08-15 15:00:00,2024-08-21 04:00:00,Standard,No,No,431.5,5.74,0.0,Yes,827.08,54.45,881.53,priority handoff handoff handoff inspection inspection weather handoff weather handoff dock
SHP0028634,Atlanta,Boston,Ground,BlueLine,2024-06-07 13:00:00,2024-06-12 20:00:00,Critical,No,No,765.4,5.76,5.0,No,978.99,448.71,1427.7,handoff temperature priority handoff priority damaged priority inspection
