TRANSACTION_ID,STORE_ID,STORE_NAME,REGION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,UNITS_SOLD,UNIT_PRICE,REVENUE,SALE_DATE,SALES_REP_ID
SPG-00753,S-016,Pacific Surf & Sport,West,P-SPG-02-00,Carbon Bike,Equipment,11,690.13,7591.43,2024-06-20,REP-S-016-04
SPG-00754,S-004,Harbor Run,Northeast,P-SPG-04-03,Recovery Bar,Nutrition,7,18.38,128.66,2024-01-11,REP-S-004-04
SPG-00755,S-019,Coastal Outfitters,West,P-SPG-00-01,Court Ace,Footwear,47,157.07,7382.29,2024-03-31,REP-S-019-03
SPG-00756,S-012,Prairie Athletics,Midwest,P-SPG-01-00,Compression Tee,Apparel,2,92.47,184.94,2024-05-15,REP-S-012-01
SPG-00757,S-019,Coastal Outfitters,West,P-SPG-02-00,Carbon Bike,Equipment,34,536.54,18242.36,2024-02-09,REP-S-019-01
SPG-00758,S-011,Lakeside Sports,Midwest,P-SPG-03-01,Fitness Band,Accessories,5,68.23,341.15,2024-03-28,REP-S-011-01
SPG-00759,S-019,Coastal Outfitters,West,P-SPG-01-03,Running Short,Apparel,48,108.57,5211.36,2024-12-13,REP-S-019-03
SPG-00760,S-004,Harbor Run,Northeast,P-SPG-04-00,Whey Protein,Nutrition,11,22.3,245.3,2024-01-05,REP-S-004-04
SPG-00761,S-010,Delta Outfitters,Southeast,P-SPG-00-00,Trail Runner X,Footwear,1,237.2,237.2,2024-10-31,REP-S-010-02
SPG-00762,S-009,Magnolia Active,Southeast,P-SPG-03-02,Yoga Mat,Accessories,7,30.5,213.5,2024-06-29,REP-S-009-04
SPG-00763,S-003,Summit Sports,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,9,34.91,314.19,2024-08-30,REP-S-003-04
SPG-00764,S-001,Alpine Outfitters,Northeast,P-SPG-00-02,Hiker Pro,Footwear,11,78.8,866.8,2024-10-25,REP-S-001-01
SPG-00765,S-005,Evergreen Athletics,Northeast,P-SPG-04-04,BCAAs,Nutrition,20,52.58,1051.6,2024-01-01,REP-S-005-03
SPG-00766,S-004,Harbor Run,Northeast,P-SPG-00-02,Hiker Pro,Footwear,11,106.85,1175.35,2024-09-07,REP-S-004-01
SPG-00767,S-006,Bayou Fitness,Southeast,P-SPG-04-01,Energy Gel Pack,Nutrition,15,50.02,750.3,2024-05-06,REP-S-006-02
SPG-00768,S-002,Trailhead NE,Northeast,P-SPG-02-02,Treadmill T500,Equipment,18,616.13,11090.34,2024-08-29,REP-S-002-01
SPG-00769,S-018,Canyon Sports,West,P-SPG-04-04,BCAAs,Nutrition,10,55.32,553.2,2024-02-26,REP-S-018-03
SPG-00770,S-004,Harbor Run,Northeast,P-SPG-03-00,Water Bottle,Accessories,10,73.91,739.1,2024-01-24,REP-S-004-04
SPG-00771,S-003,Summit Sports,Northeast,P-SPG-02-02,Treadmill T500,Equipment,5,152.67,763.35,2024-01-09,REP-S-003-01
SPG-00772,S-004,Harbor Run,Northeast,P-SPG-03-00,Water Bottle,Accessories,16,65.71,1051.36,2024-10-17,REP-S-004-04
SPG-00773,S-018,Canyon Sports,West,P-SPG-00-02,Hiker Pro,Footwear,6,164.08,984.48,2024-12-14,REP-S-018-02
SPG-00774,S-003,Summit Sports,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,18,536.36,9654.48,2024-05-28,REP-S-003-01
SPG-00775,S-001,Alpine Outfitters,Northeast,P-SPG-03-03,Resistance Bands,Accessories,5,17.7,88.5,2024-04-26,REP-S-001-02
SPG-00776,S-014,River Trail Gear,Midwest,P-SPG-00-04,Cross Train V2,Footwear,9,161.11,1449.99,2024-09-25,REP-S-014-02
SPG-00777,S-016,Pacific Surf & Sport,West,P-SPG-04-01,Energy Gel Pack,Nutrition,2,31.49,62.98,2024-09-14,REP-S-016-04
SPG-00778,S-007,Gulf Coast Gear,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,9,16.81,151.29,2024-03-26,REP-S-007-04
SPG-00779,S-019,Coastal Outfitters,West,P-SPG-02-02,Treadmill T500,Equipment,27,512.29,13831.83,2024-03-16,REP-S-019-04
SPG-00780,S-009,Magnolia Active,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,1,58.89,58.89,2024-02-18,REP-S-009-04
SPG-00781,S-019,Coastal Outfitters,West,P-SPG-01-02,Fleece Vest,Apparel,16,112.26,1796.16,2024-02-21,REP-S-019-01
SPG-00782,S-008,Palmetto Sports,Southeast,P-SPG-01-00,Compression Tee,Apparel,6,179.7,1078.2,2024-06-04,REP-S-008-01
SPG-00783,S-003,Summit Sports,Northeast,P-SPG-03-02,Yoga Mat,Accessories,18,25.74,463.32,2024-06-20,REP-S-003-01
SPG-00784,S-007,Gulf Coast Gear,Southeast,P-SPG-00-00,Trail Runner X,Footwear,11,62.46,687.06,2024-08-19,REP-S-007-02
SPG-00785,S-015,Crossroads Sports,Midwest,P-SPG-01-01,Rain Shell,Apparel,4,159.01,636.04,2024-09-08,REP-S-015-03
SPG-00786,S-014,River Trail Gear,Midwest,P-SPG-03-08,Jump Rope,Accessories,9,38.26,344.34,2024-06-28,REP-S-014-02
SPG-00787,S-005,Evergreen Athletics,Northeast,P-SPG-01-03,Running Short,Apparel,12,50.08,600.96,2024-10-06,REP-S-005-02
SPG-00788,S-016,Pacific Surf & Sport,West,P-SPG-03-04,Sport Towel,Accessories,14,8.67,121.38,2024-05-11,REP-S-016-01
SPG-00789,S-014,River Trail Gear,Midwest,P-SPG-03-02,Yoga Mat,Accessories,2,63.6,127.2,2024-12-05,REP-S-014-01
SPG-00790,S-015,Crossroads Sports,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,7,30.67,214.69,2024-09-06,REP-S-015-03
SPG-00791,S-005,Evergreen Athletics,Northeast,P-SPG-02-02,Treadmill T500,Equipment,6,369.61,2217.66,2024-05-09,REP-S-005-01
SPG-00792,S-016,Pacific Surf & Sport,West,P-SPG-04-00,Whey Protein,Nutrition,19,32.72,621.68,2024-07-05,REP-S-016-03
SPG-00793,S-008,Palmetto Sports,Southeast,P-SPG-03-03,Resistance Bands,Accessories,7,67.96,475.72,2024-08-22,REP-S-008-04
SPG-00794,S-009,Magnolia Active,Southeast,P-SPG-01-03,Running Short,Apparel,6,90.1,540.6,2024-01-07,REP-S-009-02
SPG-00795,S-001,Alpine Outfitters,Northeast,P-SPG-01-03,Running Short,Apparel,13,55.02,715.26,2024-06-29,REP-S-001-02
SPG-00796,S-004,Harbor Run,Northeast,P-SPG-02-02,Treadmill T500,Equipment,17,241.11,4098.87,2024-06-03,REP-S-004-01
SPG-00797,S-009,Magnolia Active,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,10,11.01,110.1,2024-12-29,REP-S-009-01
SPG-00798,S-008,Palmetto Sports,Southeast,P-SPG-02-02,Treadmill T500,Equipment,6,618.3,3709.8,2024-06-19,REP-S-008-02
SPG-00799,S-016,Pacific Surf & Sport,West,P-SPG-04-00,Whey Protein,Nutrition,5,57.93,289.65,2024-09-22,REP-S-016-03
SPG-00800,S-018,Canyon Sports,West,P-SPG-03-09,Foam Roller,Accessories,11,5.11,56.21,2024-12-05,REP-S-018-02
SPG-00801,S-006,Bayou Fitness,Southeast,P-SPG-00-02,Hiker Pro,Footwear,11,92.75,1020.25,2024-11-01,REP-S-006-03
SPG-00802,S-019,Coastal Outfitters,West,P-SPG-01-03,Running Short,Apparel,57,110.43,6294.51,2024-09-04,REP-S-019-04
SPG-00803,S-016,Pacific Surf & Sport,West,P-SPG-04-01,Energy Gel Pack,Nutrition,8,26.24,209.92,2024-02-27,REP-S-016-03
SPG-00804,S-012,Prairie Athletics,Midwest,P-SPG-03-03,Resistance Bands,Accessories,18,30.01,540.18,2024-05-18,REP-S-012-02
SPG-00805,S-014,River Trail Gear,Midwest,P-SPG-04-00,Whey Protein,Nutrition,3,15.16,45.48,2024-12-17,REP-S-014-02
SPG-00806,S-008,Palmetto Sports,Southeast,P-SPG-03-00,Water Bottle,Accessories,5,40.03,200.15,2024-09-22,REP-S-008-01
SPG-00807,S-004,Harbor Run,Northeast,P-SPG-04-03,Recovery Bar,Nutrition,5,21.04,105.2,2024-11-23,REP-S-004-02
SPG-00808,S-007,Gulf Coast Gear,Southeast,P-SPG-02-00,Carbon Bike,Equipment,1,242.34,242.34,2024-01-11,REP-S-007-04
SPG-00809,S-004,Harbor Run,Northeast,P-SPG-02-04,Climbing Pack,Equipment,15,719.83,10797.45,2024-03-16,REP-S-004-01
SPG-00810,S-011,Lakeside Sports,Midwest,P-SPG-01-04,Base Layer,Apparel,4,34.96,139.84,2024-07-29,REP-S-011-03
SPG-00811,S-020,Mountain Peak Gear,West,P-SPG-04-01,Energy Gel Pack,Nutrition,2,33.8,67.6,2024-04-22,REP-S-020-03
SPG-00812,S-018,Canyon Sports,West,P-SPG-01-00,Compression Tee,Apparel,16,150.73,2411.68,2024-12-03,REP-S-018-02
SPG-00813,S-014,River Trail Gear,Midwest,P-SPG-02-00,Carbon Bike,Equipment,3,427.78,1283.34,2024-03-13,REP-S-014-02
SPG-00814,S-019,Coastal Outfitters,West,P-SPG-02-00,Carbon Bike,Equipment,48,572.28,27469.44,2024-07-01,REP-S-019-04
SPG-00815,S-018,Canyon Sports,West,P-SPG-01-00,Compression Tee,Apparel,4,176.91,707.64,2024-09-11,REP-S-018-01
SPG-00816,S-009,Magnolia Active,Southeast,P-SPG-01-01,Rain Shell,Apparel,4,57.48,229.92,2024-01-16,REP-S-009-01
SPG-00817,S-006,Bayou Fitness,Southeast,P-SPG-01-01,Rain Shell,Apparel,5,41.22,206.1,2024-05-05,REP-S-006-04
SPG-00818,S-002,Trailhead NE,Northeast,P-SPG-03-03,Resistance Bands,Accessories,20,15.09,301.8,2024-10-22,REP-S-002-01
SPG-00819,S-007,Gulf Coast Gear,Southeast,P-SPG-02-02,Treadmill T500,Equipment,11,165.45,1819.95,2024-12-22,REP-S-007-01
SPG-00820,S-006,Bayou Fitness,Southeast,P-SPG-03-06,Swim Goggles,Accessories,1,17.85,17.85,2024-08-08,REP-S-006-01
SPG-00821,S-018,Canyon Sports,West,P-SPG-01-03,Running Short,Apparel,4,33.57,134.28,2024-07-03,REP-S-018-02
SPG-00822,S-007,Gulf Coast Gear,Southeast,P-SPG-00-01,Court Ace,Footwear,11,62.77,690.47,2024-04-15,REP-S-007-02
SPG-00823,S-006,Bayou Fitness,Southeast,P-SPG-02-04,Climbing Pack,Equipment,14,712.87,9980.18,2024-02-15,REP-S-006-03
SPG-00824,S-015,Crossroads Sports,Midwest,P-SPG-01-04,Base Layer,Apparel,18,125.68,2262.24,2024-04-09,REP-S-015-02
SPG-00825,S-015,Crossroads Sports,Midwest,P-SPG-03-02,Yoga Mat,Accessories,20,67.75,1355.0,2024-07-12,REP-S-015-04
SPG-00826,S-009,Magnolia Active,Southeast,P-SPG-02-02,Treadmill T500,Equipment,16,210.61,3369.76,2024-11-23,REP-S-009-01
SPG-00827,S-007,Gulf Coast Gear,Southeast,P-SPG-03-04,Sport Towel,Accessories,10,62.94,629.4,2024-02-25,REP-S-007-04
SPG-00828,S-003,Summit Sports,Northeast,P-SPG-04-00,Whey Protein,Nutrition,13,55.04,715.52,2024-05-20,REP-S-003-01
SPG-00829,S-018,Canyon Sports,West,P-SPG-03-06,Swim Goggles,Accessories,19,58.43,1110.17,2024-11-16,REP-S-018-02
SPG-00830,S-002,Trailhead NE,Northeast,P-SPG-04-01,Energy Gel Pack,Nutrition,18,53.79,968.22,2024-12-13,REP-S-002-02
SPG-00831,S-008,Palmetto Sports,Southeast,P-SPG-00-04,Cross Train V2,Footwear,16,154.17,2466.72,2024-10-05,REP-S-008-01
SPG-00832,S-008,Palmetto Sports,Southeast,P-SPG-04-04,BCAAs,Nutrition,2,26.96,53.92,2024-08-18,REP-S-008-01
SPG-00833,S-009,Magnolia Active,Southeast,P-SPG-02-02,Treadmill T500,Equipment,14,152.13,2129.82,2024-09-26,REP-S-009-02
SPG-00834,S-002,Trailhead NE,Northeast,P-SPG-03-07,Ankle Brace,Accessories,7,15.48,108.36,2024-03-30,REP-S-002-02
SPG-00835,S-003,Summit Sports,Northeast,P-SPG-04-01,Energy Gel Pack,Nutrition,58,32.12,1862.96,2024-05-15,REP-S-003-01
SPG-00836,S-011,Lakeside Sports,Midwest,P-SPG-03-02,Yoga Mat,Accessories,9,79.46,715.14,2024-12-13,REP-S-011-03
SPG-00837,S-001,Alpine Outfitters,Northeast,P-SPG-00-00,Trail Runner X,Footwear,1,202.81,202.81,2024-06-27,REP-S-001-01
SPG-00838,S-001,Alpine Outfitters,Northeast,P-SPG-00-02,Hiker Pro,Footwear,6,199.09,1194.54,2024-06-18,REP-S-001-01
SPG-00839,S-003,Summit Sports,Northeast,P-SPG-01-03,Running Short,Apparel,13,90.24,1173.12,2024-07-19,REP-S-003-03
SPG-00840,S-002,Trailhead NE,Northeast,P-SPG-04-00,Whey Protein,Nutrition,5,59.42,297.1,2024-10-28,REP-S-002-03
SPG-00841,S-013,Heartland Fitness,Midwest,P-SPG-00-04,Cross Train V2,Footwear,10,198.03,1980.3,2024-08-01,REP-S-013-03
SPG-00842,S-006,Bayou Fitness,Southeast,P-SPG-00-04,Cross Train V2,Footwear,4,166.07,664.28,2024-05-21,REP-S-006-04
SPG-00843,S-010,Delta Outfitters,Southeast,P-SPG-03-08,Jump Rope,Accessories,2,16.29,32.58,2024-06-07,REP-S-010-03
SPG-00844,S-017,Redwood Athletics,West,P-SPG-04-00,Whey Protein,Nutrition,11,28.97,318.67,2024-04-07,REP-S-017-01
SPG-00845,S-017,Redwood Athletics,West,P-SPG-03-07,Ankle Brace,Accessories,1,8.31,8.31,2024-01-22,REP-S-017-01
SPG-00846,S-001,Alpine Outfitters,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,13,309.01,4017.13,2024-10-23,REP-S-001-03
SPG-00847,S-003,Summit Sports,Northeast,P-SPG-02-04,Climbing Pack,Equipment,26,447.53,11635.78,2024-09-23,REP-S-003-01
SPG-00848,S-008,Palmetto Sports,Southeast,P-SPG-03-02,Yoga Mat,Accessories,7,43.38,303.66,2024-12-25,REP-S-008-03
SPG-00849,S-012,Prairie Athletics,Midwest,P-SPG-00-02,Hiker Pro,Footwear,10,212.53,2125.3,2024-06-24,REP-S-012-04
SPG-00850,S-002,Trailhead NE,Northeast,P-SPG-04-00,Whey Protein,Nutrition,16,12.65,202.4,2024-11-09,REP-S-002-02
SPG-00851,S-008,Palmetto Sports,Southeast,P-SPG-03-09,Foam Roller,Accessories,16,46.87,749.92,2024-03-03,REP-S-008-03
SPG-00852,S-001,Alpine Outfitters,Northeast,P-SPG-04-04,BCAAs,Nutrition,6,16.29,97.74,2024-08-09,REP-S-001-01
SPG-00853,S-009,Magnolia Active,Southeast,P-SPG-00-00,Trail Runner X,Footwear,10,93.09,930.9,2024-08-20,REP-S-009-01
SPG-00854,S-018,Canyon Sports,West,P-SPG-04-00,Whey Protein,Nutrition,9,41.28,371.52,2024-10-17,REP-S-018-03
SPG-00855,S-006,Bayou Fitness,Southeast,P-SPG-04-03,Recovery Bar,Nutrition,13,54.02,702.26,2024-06-26,REP-S-006-02
SPG-00856,S-017,Redwood Athletics,West,P-SPG-01-03,Running Short,Apparel,7,104.53,731.71,2024-05-27,REP-S-017-01
SPG-00857,S-013,Heartland Fitness,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,5,554.75,2773.75,2024-02-26,REP-S-013-02
SPG-00858,S-013,Heartland Fitness,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,6,36.09,216.54,2024-01-05,REP-S-013-03
SPG-00859,S-014,River Trail Gear,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,1,232.04,232.04,2024-09-12,REP-S-014-04
SPG-00860,S-005,Evergreen Athletics,Northeast,P-SPG-02-04,Climbing Pack,Equipment,14,210.41,2945.74,2024-12-16,REP-S-005-03
SPG-00861,S-009,Magnolia Active,Southeast,P-SPG-00-03,Sprint Elite,Footwear,1,212.63,212.63,2024-03-16,REP-S-009-03
SPG-00862,S-013,Heartland Fitness,Midwest,P-SPG-01-02,Fleece Vest,Apparel,12,141.23,1694.76,2024-08-26,REP-S-013-01
SPG-00863,S-006,Bayou Fitness,Southeast,P-SPG-03-03,Resistance Bands,Accessories,9,30.49,274.41,2024-12-14,REP-S-006-02
SPG-00864,S-010,Delta Outfitters,Southeast,P-SPG-01-00,Compression Tee,Apparel,2,95.17,190.34,2024-03-17,REP-S-010-03
SPG-00865,S-014,River Trail Gear,Midwest,P-SPG-02-02,Treadmill T500,Equipment,17,481.78,8190.26,2024-09-24,REP-S-014-01
SPG-00866,S-008,Palmetto Sports,Southeast,P-SPG-00-02,Hiker Pro,Footwear,6,156.78,940.68,2024-05-28,REP-S-008-02
SPG-00867,S-009,Magnolia Active,Southeast,P-SPG-02-01,Kayak Explorer,Equipment,12,507.57,6090.84,2024-11-15,REP-S-009-01
SPG-00868,S-011,Lakeside Sports,Midwest,P-SPG-00-02,Hiker Pro,Footwear,2,248.56,497.12,2024-10-12,REP-S-011-03
SPG-00869,S-008,Palmetto Sports,Southeast,P-SPG-01-01,Rain Shell,Apparel,5,175.16,875.8,2024-12-06,REP-S-008-03
SPG-00870,S-007,Gulf Coast Gear,Southeast,P-SPG-04-02,Electrolyte Mix,Nutrition,15,25.75,386.25,2024-03-24,REP-S-007-01
SPG-00871,S-013,Heartland Fitness,Midwest,P-SPG-01-01,Rain Shell,Apparel,4,34.41,137.64,2024-06-04,REP-S-013-04
SPG-00872,S-017,Redwood Athletics,West,P-SPG-03-01,Fitness Band,Accessories,18,8.62,155.16,2024-09-06,REP-S-017-02
SPG-00873,S-008,Palmetto Sports,Southeast,P-SPG-04-00,Whey Protein,Nutrition,5,34.63,173.15,2024-05-27,REP-S-008-02
SPG-00874,S-013,Heartland Fitness,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,2,711.79,1423.58,2024-02-03,REP-S-013-01
SPG-00875,S-003,Summit Sports,Northeast,P-SPG-00-04,Cross Train V2,Footwear,58,144.3,8369.4,2024-05-30,REP-S-003-04
SPG-00876,S-004,Harbor Run,Northeast,P-SPG-03-08,Jump Rope,Accessories,14,63.42,887.88,2024-01-08,REP-S-004-01
SPG-00877,S-001,Alpine Outfitters,Northeast,P-SPG-01-01,Rain Shell,Apparel,1,179.56,179.56,2024-08-20,REP-S-001-01
SPG-00878,S-019,Coastal Outfitters,West,P-SPG-00-02,Hiker Pro,Footwear,36,63.52,2286.72,2024-01-21,REP-S-019-01
SPG-00879,S-008,Palmetto Sports,Southeast,P-SPG-03-05,Grip Tape,Accessories,13,52.76,685.88,2024-04-21,REP-S-008-04
SPG-00880,S-009,Magnolia Active,Southeast,P-SPG-02-04,Climbing Pack,Equipment,3,770.28,2310.84,2024-05-24,REP-S-009-04
SPG-00881,S-001,Alpine Outfitters,Northeast,P-SPG-04-01,Energy Gel Pack,Nutrition,13,28.4,369.2,2024-10-30,REP-S-001-03
SPG-00882,S-005,Evergreen Athletics,Northeast,P-SPG-00-00,Trail Runner X,Footwear,10,166.78,1667.8,2024-03-04,REP-S-005-01
SPG-00883,S-017,Redwood Athletics,West,P-SPG-04-02,Electrolyte Mix,Nutrition,4,36.96,147.84,2024-01-28,REP-S-017-02
SPG-00884,S-008,Palmetto Sports,Southeast,P-SPG-03-08,Jump Rope,Accessories,13,30.72,399.36,2024-09-07,REP-S-008-01
SPG-00885,S-019,Coastal Outfitters,West,P-SPG-01-03,Running Short,Apparel,22,47.3,1040.6,2024-06-05,REP-S-019-02
SPG-00886,S-020,Mountain Peak Gear,West,P-SPG-04-04,BCAAs,Nutrition,5,13.68,68.4,2024-01-03,REP-S-020-04
SPG-00887,S-009,Magnolia Active,Southeast,P-SPG-02-02,Treadmill T500,Equipment,11,107.56,1183.16,2024-08-08,REP-S-009-03
SPG-00888,S-002,Trailhead NE,Northeast,P-SPG-02-01,Kayak Explorer,Equipment,17,452.08,7685.36,2024-06-29,REP-S-002-01
SPG-00889,S-012,Prairie Athletics,Midwest,P-SPG-00-02,Hiker Pro,Footwear,8,143.4,1147.2,2024-12-04,REP-S-012-04
SPG-00890,S-014,River Trail Gear,Midwest,P-SPG-03-00,Water Bottle,Accessories,17,57.03,969.51,2024-01-01,REP-S-014-01
SPG-00891,S-005,Evergreen Athletics,Northeast,P-SPG-03-00,Water Bottle,Accessories,2,75.79,151.58,2024-01-26,REP-S-005-01
SPG-00892,S-017,Redwood Athletics,West,P-SPG-01-02,Fleece Vest,Apparel,13,83.65,1087.45,2024-05-08,REP-S-017-01
SPG-00893,S-001,Alpine Outfitters,Northeast,P-SPG-03-02,Yoga Mat,Accessories,15,10.45,156.75,2024-03-11,REP-S-001-02
SPG-00894,S-004,Harbor Run,Northeast,P-SPG-01-01,Rain Shell,Apparel,9,163.6,1472.4,2024-06-28,REP-S-004-03
SPG-00895,S-002,Trailhead NE,Northeast,P-SPG-03-08,Jump Rope,Accessories,18,18.76,337.68,2024-05-25,REP-S-002-01
SPG-00896,S-016,Pacific Surf & Sport,West,P-SPG-03-06,Swim Goggles,Accessories,18,53.31,959.58,2024-09-14,REP-S-016-02
SPG-00897,S-020,Mountain Peak Gear,West,P-SPG-01-04,Base Layer,Apparel,9,66.46,598.14,2024-12-06,REP-S-020-01
SPG-00898,S-004,Harbor Run,Northeast,P-SPG-01-02,Fleece Vest,Apparel,18,20.79,374.22,2024-10-14,REP-S-004-04
SPG-00899,S-007,Gulf Coast Gear,Southeast,P-SPG-02-02,Treadmill T500,Equipment,6,407.67,2446.02,2024-03-20,REP-S-007-02
SPG-00900,S-014,River Trail Gear,Midwest,P-SPG-00-01,Court Ace,Footwear,8,175.48,1403.84,2024-02-14,REP-S-014-01
SPG-00901,S-002,Trailhead NE,Northeast,P-SPG-00-02,Hiker Pro,Footwear,15,185.13,2776.95,2024-12-31,REP-S-002-01
SPG-00902,S-020,Mountain Peak Gear,West,P-SPG-00-04,Cross Train V2,Footwear,12,248.57,2982.84,2024-05-18,REP-S-020-01
SPG-00903,S-010,Delta Outfitters,Southeast,P-SPG-02-04,Climbing Pack,Equipment,4,751.22,3004.88,2024-03-14,REP-S-010-04
SPG-00904,S-009,Magnolia Active,Southeast,P-SPG-04-01,Energy Gel Pack,Nutrition,10,47.81,478.1,2024-04-10,REP-S-009-04
SPG-00905,S-020,Mountain Peak Gear,West,P-SPG-04-03,Recovery Bar,Nutrition,10,51.51,515.1,2024-08-09,REP-S-020-04
SPG-00906,S-003,Summit Sports,Northeast,P-SPG-04-02,Electrolyte Mix,Nutrition,14,36.76,514.64,2024-10-26,REP-S-003-04
SPG-00907,S-019,Coastal Outfitters,West,P-SPG-01-01,Rain Shell,Apparel,30,110.45,3313.5,2024-02-11,REP-S-019-03
SPG-00908,S-019,Coastal Outfitters,West,P-SPG-04-01,Energy Gel Pack,Nutrition,15,54.53,817.95,2024-05-28,REP-S-019-02
SPG-00909,S-010,Delta Outfitters,Southeast,P-SPG-01-03,Running Short,Apparel,10,110.23,1102.3,2024-04-22,REP-S-010-01
SPG-00910,S-014,River Trail Gear,Midwest,P-SPG-04-00,Whey Protein,Nutrition,18,33.65,605.7,2024-01-17,REP-S-014-04
SPG-00911,S-004,Harbor Run,Northeast,P-SPG-03-06,Swim Goggles,Accessories,1,53.15,53.15,2024-08-30,REP-S-004-02
SPG-00912,S-007,Gulf Coast Gear,Southeast,P-SPG-02-04,Climbing Pack,Equipment,6,440.0,2640.0,2024-06-30,REP-S-007-02
SPG-00913,S-011,Lakeside Sports,Midwest,P-SPG-04-02,Electrolyte Mix,Nutrition,8,54.93,439.44,2024-05-07,REP-S-011-02
SPG-00914,S-018,Canyon Sports,West,P-SPG-00-02,Hiker Pro,Footwear,1,228.42,228.42,2024-12-13,REP-S-018-04
SPG-00915,S-004,Harbor Run,Northeast,P-SPG-01-04,Base Layer,Apparel,20,89.46,1789.2,2024-11-22,REP-S-004-01
SPG-00916,S-018,Canyon Sports,West,P-SPG-01-03,Running Short,Apparel,19,142.1,2699.9,2024-07-16,REP-S-018-02
SPG-00917,S-014,River Trail Gear,Midwest,P-SPG-02-00,Carbon Bike,Equipment,18,336.83,6062.94,2024-08-04,REP-S-014-04
SPG-00918,S-012,Prairie Athletics,Midwest,P-SPG-03-01,Fitness Band,Accessories,7,6.12,42.84,2024-07-23,REP-S-012-04
SPG-00919,S-014,River Trail Gear,Midwest,P-SPG-00-01,Court Ace,Footwear,7,209.52,1466.64,2024-02-20,REP-S-014-03
SPG-00920,S-019,Coastal Outfitters,West,P-SPG-02-00,Carbon Bike,Equipment,29,682.48,19791.92,2024-05-13,REP-S-019-04
SPG-00921,S-018,Canyon Sports,West,P-SPG-01-01,Rain Shell,Apparel,19,147.41,2800.79,2024-06-03,REP-S-018-03
SPG-00922,S-017,Redwood Athletics,West,P-SPG-02-00,Carbon Bike,Equipment,1,674.4,674.4,2024-11-01,REP-S-017-02
SPG-00923,S-016,Pacific Surf & Sport,West,P-SPG-01-00,Compression Tee,Apparel,1,126.83,126.83,2024-06-08,REP-S-016-04
SPG-00924,S-020,Mountain Peak Gear,West,P-SPG-03-06,Swim Goggles,Accessories,3,79.88,239.64,2024-03-29,REP-S-020-01
SPG-00925,S-013,Heartland Fitness,Midwest,P-SPG-04-01,Energy Gel Pack,Nutrition,3,14.06,42.18,2024-10-15,REP-S-013-02
SPG-00926,S-020,Mountain Peak Gear,West,P-SPG-02-00,Carbon Bike,Equipment,2,759.01,1518.02,2024-08-11,REP-S-020-04
SPG-00927,S-017,Redwood Athletics,West,P-SPG-00-04,Cross Train V2,Footwear,9,56.82,511.38,2024-12-13,REP-S-017-01
SPG-00928,S-011,Lakeside Sports,Midwest,P-SPG-00-03,Sprint Elite,Footwear,14,202.47,2834.58,2024-06-14,REP-S-011-02
SPG-00929,S-019,Coastal Outfitters,West,P-SPG-03-06,Swim Goggles,Accessories,14,8.77,122.78,2024-10-23,REP-S-019-03
SPG-00930,S-009,Magnolia Active,Southeast,P-SPG-00-03,Sprint Elite,Footwear,12,132.97,1595.64,2024-03-12,REP-S-009-03
SPG-00931,S-013,Heartland Fitness,Midwest,P-SPG-01-00,Compression Tee,Apparel,15,161.67,2425.05,2024-12-15,REP-S-013-04
SPG-00932,S-014,River Trail Gear,Midwest,P-SPG-01-04,Base Layer,Apparel,5,75.13,375.65,2024-04-12,REP-S-014-01
SPG-00933,S-016,Pacific Surf & Sport,West,P-SPG-03-06,Swim Goggles,Accessories,2,78.65,157.3,2024-05-08,REP-S-016-01
SPG-00934,S-009,Magnolia Active,Southeast,P-SPG-00-03,Sprint Elite,Footwear,13,181.67,2361.71,2024-03-10,REP-S-009-03
SPG-00935,S-003,Summit Sports,Northeast,P-SPG-01-01,Rain Shell,Apparel,18,92.62,1667.16,2024-08-01,REP-S-003-02
SPG-00936,S-011,Lakeside Sports,Midwest,P-SPG-02-01,Kayak Explorer,Equipment,7,308.56,2159.92,2024-10-10,REP-S-011-04
SPG-00937,S-004,Harbor Run,Northeast,P-SPG-03-08,Jump Rope,Accessories,3,39.82,119.46,2024-04-12,REP-S-004-02
SPG-00938,S-006,Bayou Fitness,Southeast,P-SPG-00-00,Trail Runner X,Footwear,16,74.31,1188.96,2024-06-03,REP-S-006-04
SPG-00939,S-004,Harbor Run,Northeast,P-SPG-01-03,Running Short,Apparel,8,152.03,1216.24,2024-06-05,REP-S-004-03
SPG-00940,S-005,Evergreen Athletics,Northeast,P-SPG-03-07,Ankle Brace,Accessories,18,48.01,864.18,2024-02-13,REP-S-005-03
SPG-00941,S-013,Heartland Fitness,Midwest,P-SPG-00-01,Court Ace,Footwear,7,133.97,937.79,2024-06-01,REP-S-013-03
